num,M1,M2,mu,WHnu,WHmuL,BHmuL,BHmuR,BmuLmuR,sum
113310,2856.28121,1792.82123,265.155261,2.2610306e-09,-5.15697023e-10,9.4062423e-11,-1.87545144e-10,2.47898832e-11,1.67664074e-09
113318,1794.5208,1277.22923,250.083641,3.27038039e-09,-7.11037086e-10,1.48416315e-10,-2.95847944e-10,6.47922229e-11,2.4767039e-09
113332,3569.87373,1233.96208,255.717708,3.52385493e-09,-8.06260409e-10,8.41297422e-11,-1.67667534e-10,1.53867259e-11,2.64944346e-09
113354,3631.66653,1109.97437,272.760613,3.55818288e-09,-7.82007975e-10,7.42288978e-11,-1.48025509e-10,1.47479801e-11,2.71712627e-09
113358,2353.95731,1610.46584,256.806184,2.57807815e-09,-5.80023065e-10,1.15348576e-10,-2.29949911e-10,3.743294e-11,1.92088669e-09
113362,4886.15295,1657.33328,262.67402,2.49160995e-09,-5.69321222e-10,5.70791502e-11,-1.13799944e-10,7.08290559e-12,1.87265084e-09
113364,2430.63014,1632.74846,249.881021,2.57511849e-09,-5.7255998e-10,1.11784142e-10,-2.22832196e-10,3.39577769e-11,1.92546823e-09
113370,2749.56797,1655.86677,278.379679,2.42260493e-09,-5.6882713e-10,1.00067944e-10,-1.99520394e-10,2.88861877e-11,1.78321154e-09
113384,4204.54476,1164.66478,265.028907,3.57633736e-09,-8.07945072e-10,6.86384469e-11,-1.36834222e-10,1.05416325e-11,2.71073815e-09
113390,3219.2109,1604.55804,288.327996,2.41467176e-09,-5.64906428e-10,8.31028773e-11,-1.65731997e-10,2.04534935e-11,1.78758971e-09
113392,3320.59344,1142.99607,249.683128,3.75539832e-09,-8.26501595e-10,8.68436308e-11,-1.7309654e-10,1.73822239e-11,2.86002604e-09
113396,1007.90727,1298.24307,292.125716,2.93397927e-09,-6.74893659e-10,2.35934657e-10,-4.70388907e-10,2.14251701e-10,2.23888306e-09
113438,2894.37872,1102.70703,252.353117,3.90154969e-09,-8.65820513e-10,1.00784911e-10,-2.00873703e-10,2.43627266e-11,2.96000311e-09
113448,3085.16081,1545.35374,250.360695,2.64914321e-09,-5.74050247e-10,8.48927112e-11,-1.69265058e-10,1.93564372e-11,2.01007705e-09
113458,4383.02988,1389.68136,267.005038,3.02497054e-09,-7.03935629e-10,6.68684963e-11,-1.33296085e-10,9.67000423e-12,2.26427733e-09
113480,1521.5062,1555.1483,276.781925,2.56025343e-09,-5.92120387e-10,1.71162788e-10,-3.41242742e-10,9.88296369e-11,1.89688272e-09
113484,3622.67275,1172.96953,260.544465,3.56372398e-09,-7.95805173e-10,7.87337066e-11,-1.56957565e-10,1.46765067e-11,2.70437146e-09
113526,1384.20012,1917.37535,255.194485,2.26848112e-09,-5.36579418e-10,2.05228346e-10,-4.088915e-10,1.20024365e-10,1.64826291e-09
113532,3044.48197,1334.84412,264.128463,3.11770667e-09,-7.09658787e-10,9.3075665e-11,-1.85548432e-10,2.22059818e-11,2.3377811e-09
113538,1886.5194,1180.8754,264.326435,3.58656016e-09,-8.24091676e-10,1.53090449e-10,-3.05111088e-10,6.58267113e-11,2.67627456e-09
113544,4859.36253,1435.34193,247.766402,2.86188239e-09,-6.12593128e-10,5.43458063e-11,-1.08362064e-10,6.59467319e-12,2.20186767e-09
113574,4571.25608,1779.27906,251.276022,2.32152678e-09,-5.12973286e-10,5.86629295e-11,-1.16962337e-10,7.78866813e-12,1.75804275e-09
113586,1292.0508,1325.21344,249.106992,3.2382579e-09,-7.21202358e-10,2.09035774e-10,-4.16549696e-10,1.2857137e-10,2.43811299e-09
113588,1950.49916,1093.71967,288.635166,3.53405425e-09,-8.02199017e-10,1.36446343e-10,-2.72083349e-10,6.24899641e-11,2.65870819e-09
113590,2086.73243,1640.03904,270.50834,2.43717816e-09,-5.56113342e-10,1.26154674e-10,-2.51535129e-10,5.00568957e-11,1.80574126e-09
113594,1374.78839,1748.98462,253.526571,2.36081153e-09,-5.2607998e-10,1.85291576e-10,-3.69341832e-10,1.09140872e-10,1.75982216e-09
113602,1301.11672,1261.81329,274.273694,3.12779517e-09,-7.00774355e-10,1.9346346e-10,-3.85704901e-10,1.30056799e-10,2.36483618e-09
113618,4410.3744,1483.00292,281.326011,2.62928336e-09,-6.00894439e-10,6.05697736e-11,-1.20797628e-10,9.50580752e-12,1.97766687e-09
113638,3734.36767,1514.32564,270.205276,2.64085897e-09,-5.97666609e-10,7.21155904e-11,-1.43803325e-10,1.36176427e-11,1.98512227e-09
113642,1229.51558,1275.54811,273.250148,3.1727582e-09,-7.25351574e-10,2.12210811e-10,-4.22996335e-10,1.50334704e-10,2.3869558e-09
113648,3925.29551,1917.84807,251.078859,2.13275156e-09,-4.69644145e-10,6.69083401e-11,-1.33407848e-10,1.10547339e-11,1.60766264e-09
113662,3039.67275,1076.98024,262.257404,3.74417504e-09,-8.08482696e-10,8.87838397e-11,-1.77029198e-10,2.14596509e-11,2.86890664e-09
113664,2271.27665,1617.16248,294.551663,2.35798657e-09,-5.55234954e-10,1.14984312e-10,-2.29316439e-10,4.50337794e-11,1.73345326e-09
113674,3896.04956,1237.11468,249.132066,3.47074874e-09,-7.6683851e-10,7.37862262e-11,-1.47075071e-10,1.18569964e-11,2.64247839e-09
113688,2188.03938,1638.27975,251.250299,2.68594556e-09,-6.25213046e-10,1.35073186e-10,-2.6914907e-10,4.59331251e-11,1.97258976e-09
113690,1072.7054,1440.1596,292.497335,2.66590519e-09,-6.23426413e-10,2.26999375e-10,-4.52567688e-10,1.955679e-10,2.01247837e-09
113692,4234.17953,1652.64129,266.662123,2.53646869e-09,-5.95529653e-10,6.84686964e-11,-1.36487342e-10,1.04038646e-11,1.88332425e-09
113696,2083.36269,1411.63959,251.556224,2.88754489e-09,-6.21966351e-10,1.23521345e-10,-2.46275302e-10,4.6058415e-11,2.188883e-09
113706,4440.70086,1398.19665,249.895242,3.20255428e-09,-7.43819298e-10,6.97601467e-11,-1.39003054e-10,9.03915294e-12,2.39853123e-09
113724,1499.55368,1783.33563,254.080323,2.37419556e-09,-5.43293658e-10,1.80470319e-10,-3.59667657e-10,9.68989456e-11,1.74860351e-09
113736,1162.21763,1488.21971,273.657804,2.73344635e-09,-6.36687536e-10,2.23991499e-10,-4.46446422e-10,1.6790724e-10,2.04221113e-09
113738,1075.33275,1787.15483,257.616012,2.35701252e-09,-5.43933345e-10,2.41955437e-10,-4.821351e-10,1.83884584e-10,1.7567841e-09
113760,3042.34735,1466.49362,251.442756,2.86339914e-09,-6.34007097e-10,9.04747761e-11,-1.80362397e-10,2.07528427e-11,2.16025726e-09
113772,2968.70915,1738.21519,249.872489,2.54272105e-09,-5.93516108e-10,1.0092709e-10,-2.01112267e-10,2.30326409e-11,1.8720524e-09
113774,4510.10042,1317.14588,256.711849,3.07138784e-09,-6.635657e-10,5.88202871e-11,-1.17291719e-10,8.20779654e-12,2.35755851e-09
113780,1336.94489,1787.89958,266.248134,2.33585446e-09,-5.50495527e-10,2.030632e-10,-4.04689065e-10,1.28772786e-10,1.71250585e-09
113786,3399.30208,1709.07107,270.140739,2.34587359e-09,-5.36868704e-10,7.91935093e-11,-1.57911433e-10,1.69377272e-11,1.74722469e-09
113790,3680.83266,1489.85526,247.947002,2.90562748e-09,-6.53527699e-10,7.8349987e-11,-1.56161269e-10,1.34972228e-11,2.18778572e-09
113794,1657.16264,1087.01651,280.020525,3.64538944e-09,-8.23192683e-10,1.61533887e-10,-3.22055111e-10,8.60310945e-11,2.74770663e-09
113800,4239.07322,1501.14575,269.968349,2.73715714e-09,-6.33371087e-10,6.67754251e-11,-1.33131396e-10,1.03752121e-11,2.04780529e-09
113810,3565.23257,1690.05309,254.209979,2.57153705e-09,-5.99063003e-10,8.30751049e-11,-1.65563671e-10,1.51395954e-11,1.90512507e-09
113848,1611.18125,1809.9445,261.272935,2.30880041e-09,-5.35767559e-10,1.69022042e-10,-3.36880839e-10,8.6282367e-11,1.69145642e-09
113854,3961.57172,1132.11945,248.38263,3.77204665e-09,-8.21329934e-10,7.20862748e-11,-1.4369176e-10,1.1328213e-11,2.89043944e-09
113866,3486.42708,1429.05637,268.459301,2.8420734e-09,-6.45188269e-10,7.89533198e-11,-1.57422569e-10,1.6140107e-11,2.13455599e-09
113886,2616.86699,1090.76439,253.45249,3.71776188e-09,-7.85572989e-10,1.00713926e-10,-2.00810657e-10,2.86649079e-11,2.86075707e-09
113898,1255.16626,1268.33495,249.774362,3.40481888e-09,-7.61588303e-10,2.17848321e-10,-4.34081101e-10,1.3826225e-10,2.56526005e-09
113934,3551.62858,1698.16094,246.827311,2.66950753e-09,-6.29097095e-10,8.77477206e-11,-1.74819897e-10,1.53031487e-11,1.96864141e-09
113940,3649.20427,1043.31148,255.531409,3.8638431e-09,-8.13896966e-10,7.29345445e-11,-1.45431891e-10,1.35704572e-11,2.99101925e-09
113972,1771.10343,1570.0455,250.836181,2.68967477e-09,-6.00747659e-10,1.52455802e-10,-3.03874335e-10,6.75082405e-11,2.00501681e-09
113996,4697.9156,1531.20691,264.8549,2.70714758e-09,-6.21337697e-10,6.02407925e-11,-1.2009976e-10,7.93587926e-12,2.0338868e-09
113998,1928.51617,1766.72121,264.743935,2.33202765e-09,-5.38806019e-10,1.40775908e-10,-2.80628266e-10,5.95630795e-11,1.71293235e-09
114006,2980.28603,1196.71622,281.63102,3.26659142e-09,-7.37720099e-10,9.04225906e-11,-1.80320141e-10,2.40397243e-11,2.46301349e-09
114020,1827.9646,1450.88449,280.669498,2.70118778e-09,-6.19575314e-10,1.42503164e-10,-2.84149881e-10,6.83874081e-11,2.00835316e-09
114034,1952.88901,1814.91457,255.407141,2.22849936e-09,-4.91798793e-10,1.30238319e-10,-2.59669726e-10,5.30746389e-11,1.6603438e-09
114062,1943.256,1861.91868,253.20254,2.32552341e-09,-5.42324157e-10,1.4766088e-10,-2.94250938e-10,5.86257011e-11,1.6952349e-09
114068,4854.05437,1491.5259,282.301649,2.60401603e-09,-5.95450807e-10,5.49098129e-11,-1.09512173e-10,7.55744029e-12,1.9615203e-09
114074,4895.878,1259.28692,257.2783,3.38514725e-09,-7.64814313e-10,5.96853547e-11,-1.18972773e-10,7.11619683e-12,2.56816171e-09
114094,3630.07548,1151.24263,270.474892,3.42582709e-09,-7.49667001e-10,7.34223377e-11,-1.46419491e-10,1.4522962e-11,2.6176859e-09
114100,4551.23629,1935.92241,246.141588,2.30938946e-09,-5.39781922e-10,6.67302604e-11,-1.32965579e-10,8.24736516e-12,1.71161959e-09
114104,2532.9308,1383.41822,262.635706,2.99608333e-09,-6.78914709e-10,1.09796633e-10,-2.18882068e-10,3.31193373e-11,2.24120253e-09
114106,3759.36414,1207.09909,253.944131,3.3583917e-09,-7.15485007e-10,7.03327995e-11,-1.40244502e-10,1.25127708e-11,2.58550776e-09
114114,1235.90129,1546.79867,291.975574,2.48515377e-09,-5.84134372e-10,2.01424641e-10,-4.01606085e-10,1.51650813e-10,1.85248877e-09
114140,2113.23247,1973.00986,253.046873,2.23015858e-09,-5.29135933e-10,1.40526961e-10,-2.79998952e-10,5.00708692e-11,1.61162153e-09
114148,4481.31602,1860.01772,254.488033,2.20406002e-09,-4.90714453e-10,5.96400505e-11,-1.18914114e-10,8.25043364e-12,1.66232194e-09
114164,3771.58654,1041.20972,281.838847,3.82258782e-09,-8.66473288e-10,7.49528952e-11,-1.49454061e-10,1.43818968e-11,2.89599527e-09
114168,4880.33915,1212.41378,286.896747,3.17714655e-09,-7.1889441e-10,5.51226324e-11,-1.09939601e-10,7.64688321e-12,2.41108206e-09
114170,2748.42964,1037.76772,274.005865,3.93562127e-09,-8.91360764e-10,1.04216166e-10,-2.07765531e-10,2.94344474e-11,2.97014559e-09
114196,1080.17723,1961.93728,252.547034,2.14573367e-09,-4.89202633e-10,2.36388904e-10,-4.71054701e-10,1.75312321e-10,1.59717756e-09
114198,4295.02071,1570.70454,263.651081,2.59051232e-09,-5.84030377e-10,6.34097647e-11,-1.26433434e-10,9.58906628e-12,1.95304734e-09
114200,3907.18847,1293.72608,285.668169,2.98436454e-09,-6.78146897e-10,6.83710821e-11,-1.36360078e-10,1.29046191e-11,2.25113326e-09
114222,1380.11648,1712.10257,252.626994,2.55797235e-09,-5.98761211e-10,2.06606291e-10,-4.11628784e-10,1.19990327e-10,1.87417898e-09
114236,2464.89362,1661.29296,255.529793,2.53451078e-09,-5.75974533e-10,1.12691704e-10,-2.24632687e-10,3.41774907e-11,1.88077275e-09
114244,2224.72913,1534.66421,255.433126,2.82833096e-09,-6.57397284e-10,1.31727994e-10,-2.62508186e-10,4.47327635e-11,2.08488625e-09
114248,4173.6087,1058.49079,252.275005,3.87671925e-09,-8.20672667e-10,6.50774571e-11,-1.2975425e-10,9.87372451e-12,3.00124351e-09
114250,2224.35786,1559.77155,255.68272,2.78460258e-09,-6.48475544e-10,1.31897556e-10,-2.62845489e-10,4.48332209e-11,2.05001232e-09
114252,2412.07964,1152.33014,248.009616,3.78633691e-09,-8.41470954e-10,1.21084143e-10,-2.41304623e-10,3.62675854e-11,2.86091306e-09
114260,1641.42764,1683.34506,258.992742,2.41053145e-09,-5.37811592e-10,1.55984189e-10,-3.10974132e-10,7.79481956e-11,1.79567811e-09
114266,2357.30957,1291.3218,249.116849,3.36925869e-09,-7.57109966e-10,1.23005217e-10,-2.45136587e-10,3.81050569e-11,2.52812241e-09
114276,4681.5982,1371.4852,282.181244,2.8965285e-09,-6.71665719e-10,5.94294653e-11,-1.185078e-10,8.46336412e-12,2.17424781e-09
114278,1339.19345,1222.74871,253.903979,3.49801154e-09,-7.8459688e-10,2.05329284e-10,-4.09168776e-10,1.23995513e-10,2.63357068e-09
114290,4029.01614,1295.61647,263.481132,3.17201144e-09,-7.1082908e-10,6.91882358e-11,-1.37944792e-10,1.13512837e-11,2.40377709e-09
114304,2174.03281,1778.32279,252.887159,2.45602108e-09,-5.74690949e-10,1.34801615e-10,-2.68616897e-10,4.65514584e-11,1.7940663e-09
114306,2791.08262,1888.51113,263.654105,2.13528846e-09,-4.84003144e-10,9.47399904e-11,-1.88902666e-10,2.56780366e-11,1.58280067e-09
114334,3506.71402,1797.98321,255.412654,2.33099449e-09,-5.29820913e-10,7.92630611e-11,-1.580106e-10,1.51946424e-11,1.73762068e-09
114372,1241.11667,1421.57948,273.621616,2.887296e-09,-6.75354322e-10,2.15664829e-10,-4.29836482e-10,1.51656229e-10,2.14942625e-09
114374,3345.52969,1331.12747,285.726601,2.89996845e-09,-6.61193288e-10,7.94822527e-11,-1.58517377e-10,1.84989442e-11,2.17823898e-09
114392,2966.96862,1798.83227,267.143756,2.22471583e-09,-5.05138656e-10,8.91427166e-11,-1.77751167e-10,2.26487206e-11,1.65361744e-09
114404,2602.59945,1662.18513,252.464788,2.57393075e-09,-5.87292976e-10,1.09031918e-10,-2.17315031e-10,3.03376655e-11,1.90869233e-09
114410,2935.12515,1167.79605,252.462146,3.61844511e-09,-7.94038984e-10,9.60030648e-11,-1.91370935e-10,2.30437475e-11,2.752082e-09
114412,3397.01493,1053.48629,259.928327,3.91397445e-09,-8.54368441e-10,8.23861856e-11,-1.64250267e-10,1.68417956e-11,2.99458372e-09
114428,3758.46423,1256.06569,264.431394,3.24556438e-09,-7.22258347e-10,7.33384066e-11,-1.46226172e-10,1.33531631e-11,2.46377143e-09
114442,1687.47639,1875.97972,261.851328,2.20379748e-09,-5.08530429e-10,1.58956992e-10,-3.16849798e-10,7.74227099e-11,1.61479695e-09
114446,2406.57186,1162.82697,248.959091,3.53161662e-09,-7.47079521e-10,1.09359303e-10,-2.18033616e-10,3.39067127e-11,2.7097695e-09
114450,4542.98523,1692.01179,259.414193,2.39050169e-09,-5.31350238e-10,5.84528404e-11,-1.16556747e-10,8.11877716e-12,1.80916632e-09
114462,3146.92042,1605.58127,260.877887,2.50940942e-09,-5.57059187e-10,8.37016414e-11,-1.66901164e-10,1.93066346e-11,1.88845735e-09
114474,3484.76554,1622.64652,249.937453,2.76186941e-09,-6.49099938e-10,8.84967179e-11,-1.76328783e-10,1.61268516e-11,2.04106426e-09
114478,2971.46161,1393.47868,268.506633,2.9407027e-09,-6.72011506e-10,9.38448796e-11,-1.87098401e-10,2.36018106e-11,2.19903949e-09
114488,4947.27624,1465.1301,261.073178,2.89115343e-09,-6.65824191e-10,5.88339258e-11,-1.1727872e-10,7.00757551e-12,2.17389202e-09
114504,1400.41885,1858.84486,265.018313,2.24948901e-09,-5.29749157e-10,1.94451236e-10,-3.87531905e-10,1.16951549e-10,1.64361073e-09
114518,2889.51576,1086.20867,264.968979,3.73141671e-09,-8.18002502e-10,9.4886878e-11,-1.89187619e-10,2.45998579e-11,2.84371333e-09
114528,4618.82163,1815.27434,259.158165,2.34739246e-09,-5.4849387e-10,6.30696915e-11,-1.25713418e-10,8.19733144e-12,1.74445219e-09
114538,1507.6209,1407.06833,269.709782,2.95698253e-09,-6.90754547e-10,1.840463e-10,-3.66819587e-10,1.04165475e-10,2.18762018e-09
114556,1911.2262,1461.68747,250.753651,2.89587007e-09,-6.44652705e-10,1.42882002e-10,-2.84794106e-10,5.79374567e-11,2.16724272e-09
114560,2575.0978,1141.18928,262.523947,3.74140129e-09,-8.57424031e-10,1.15017482e-10,-2.29235969e-10,3.34577979e-11,2.80321657e-09
114588,3522.0064,1135.85309,293.466928,3.34809674e-09,-7.61055272e-10,7.61396478e-11,-1.51858238e-10,1.69853998e-11,2.52830827e-09
114620,4764.70479,1144.42401,251.266661,3.77934376e-09,-8.41271738e-10,6.19837737e-11,-1.23542591e-10,7.47693117e-12,2.88399014e-09
114638,3962.67056,1742.94318,257.140142,2.4353101e-09,-5.61651984e-10,7.23572614e-11,-1.44231204e-10,1.16737152e-11,1.81345789e-09
114646,2808.78686,1429.43749,267.603841,2.89368491e-09,-6.66461506e-10,1.00440283e-10,-2.00232567e-10,2.69709323e-11,2.15440205e-09
114650,4965.04779,1865.01851,259.521348,2.17869543e-09,-4.89043088e-10,5.38796275e-11,-1.07434541e-10,6.56954196e-12,1.64266697e-09
114658,2212.47724,1544.96417,275.136911,2.62215182e-09,-6.12242095e-10,1.24418303e-10,-2.48047092e-10,4.64610643e-11,1.932742e-09
114676,4802.65316,1177.07255,253.274578,3.59057095e-09,-7.89665353e-10,5.93445589e-11,-1.18302626e-10,7.24928531e-12,2.74919682e-09
114684,3471.18478,1708.19474,253.185137,2.46325833e-09,-5.55617299e-10,8.0076621e-11,-1.59630682e-10,1.54411117e-11,1.84352808e-09
114690,1665.88242,1482.43873,272.34515,2.71324239e-09,-6.22100143e-10,1.587014e-10,-3.16392987e-10,8.17276341e-11,2.0151783e-09
114704,1747.91471,1330.77389,256.227595,3.20594707e-09,-7.28022706e-10,1.61172185e-10,-3.21210334e-10,7.35348962e-11,2.39142111e-09
114716,1396.97617,1071.2693,250.750395,4.12105921e-09,-9.30296372e-10,2.09032439e-10,-4.16450072e-10,1.18943548e-10,3.10228875e-09
114726,1048.39579,1133.00173,256.919101,3.55233509e-09,-7.58014811e-10,2.2908105e-10,-4.56637651e-10,1.76932006e-10,2.74369568e-09
114734,3753.7643,1182.98842,258.652334,3.68005321e-09,-8.48728316e-10,8.12103334e-11,-1.61844881e-10,1.39467218e-11,2.76463707e-09
114752,2321.21772,1082.44964,256.524036,3.84514272e-09,-8.39519917e-10,1.19438224e-10,-2.38093936e-10,3.93122569e-11,2.92627935e-09
114760,1876.14682,1304.96938,251.437946,3.1831999e-09,-6.93154628e-10,1.41503123e-10,-2.82080426e-10,5.90958372e-11,2.4085638e-09
114766,1718.47965,1128.02735,272.487835,3.48880461e-09,-7.66497203e-10,1.50253072e-10,-2.9959422e-10,7.51232589e-11,2.64808952e-09
114768,2979.38989,1556.90363,265.01722,2.6314136e-09,-5.99667044e-10,9.22577552e-11,-1.83936211e-10,2.28914899e-11,1.96295959e-09
114780,1641.3845,1199.71438,292.845801,3.17037321e-09,-7.24471082e-10,1.561338e-10,-3.11356864e-10,8.81697301e-11,2.37884879e-09
114788,3452.62457,1193.16807,261.165615,3.56178822e-09,-8.10587429e-10,8.50840502e-11,-1.69594512e-10,1.67842707e-11,2.6834746e-09
114794,3502.93482,1147.3776,247.752101,3.61766606e-09,-7.68025878e-10,7.72447355e-11,-1.540033e-10,1.4627088e-11,2.78750871e-09
114808,2149.1533,1236.66857,257.174188,3.4818349e-09,-7.95000354e-10,1.35837578e-10,-2.70712972e-10,4.85709366e-11,2.60053009e-09
114826,1534.2642,1120.5674,249.686441,3.92790449e-09,-8.84433822e-10,1.89738405e-10,-3.78039585e-10,9.71909535e-11,2.95236044e-09
114842,4425.55195,1294.19238,286.870001,3.03433465e-09,-7.02801758e-10,6.25573461e-11,-1.24752036e-10,9.84223843e-12,2.27918044e-09
114866,2195.55584,1591.37947,248.060272,2.60382475e-09,-5.6693027e-10,1.19207015e-10,-2.37652442e-10,4.10592499e-11,1.9595083e-09
114872,2396.5375,1363.17754,270.004176,2.93150389e-09,-6.57961985e-10,1.11043798e-10,-2.21415445e-10,3.726943e-11,2.20043969e-09
114886,3609.04313,1065.28734,289.379202,3.6225773e-09,-8.19356572e-10,7.5753311e-11,-1.510751e-10,1.60310508e-11,2.74392999e-09
114888,4104.71028,1082.46654,267.067921,3.75681848e-09,-8.30851045e-10,6.81949337e-11,-1.35969991e-10,1.10600995e-11,2.86925248e-09
114896,2589.10225,1546.78198,271.57264,2.66544625e-09,-6.2489911e-10,1.09327889e-10,-2.17944705e-10,3.29832692e-11,1.9649136e-09
114908,3658.88296,1215.59858,272.503801,3.33036558e-09,-7.54527332e-10,7.64653819e-11,-1.52461417e-10,1.48042917e-11,2.5146465e-09
114912,2409.77038,1126.16517,268.716424,3.6776775e-09,-8.35290289e-10,1.18481759e-10,-2.36185605e-10,3.87238768e-11,2.76340724e-09
114922,1982.07025,1783.15169,247.603238,2.49164942e-09,-5.80733297e-10,1.49035035e-10,-2.96940483e-10,5.62380786e-11,1.81924875e-09
114928,2353.31201,1550.44246,262.839841,2.70074235e-09,-6.23039011e-10,1.19640188e-10,-2.38483397e-10,3.94024938e-11,1.99826263e-09
114946,4612.22963,1248.90831,287.863805,3.11185973e-09,-7.13802528e-10,5.92515768e-11,-1.1816742e-10,8.8760139e-12,2.34801738e-09
114964,2531.68281,1108.38986,250.825091,3.84915748e-09,-8.44102186e-10,1.1243998e-10,-2.24113649e-10,3.22923581e-11,2.92567398e-09
114966,3788.57958,1337.98376,277.132815,3.03652087e-09,-7.05659386e-10,7.50466658e-11,-1.49627692e-10,1.39981917e-11,2.27027865e-09
114986,1587.41733,1783.93281,249.001313,2.30228528e-09,-5.03533538e-10,1.58784139e-10,-3.16540159e-10,7.93479171e-11,1.72034364e-09
115010,1965.61654,1140.71725,257.666437,3.5982156e-09,-7.82280496e-10,1.36306243e-10,-2.71737626e-10,5.52348178e-11,2.73573854e-09
115016,2391.33633,1435.09329,289.206349,2.69290789e-09,-6.25438074e-10,1.1083976e-10,-2.21039998e-10,3.99718309e-11,1.99724141e-09
115028,3162.52044,1648.18978,249.401587,2.51128057e-09,-5.49699005e-10,8.40663448e-11,-1.67606117e-10,1.83847169e-11,1.89642651e-09
115030,3768.59222,1884.10375,250.81445,2.2842105e-09,-5.24541992e-10,7.62740174e-11,-1.52024258e-10,1.28377928e-11,1.69675606e-09
115050,3598.08534,1458.03375,287.637919,2.67389739e-09,-6.22869423e-10,7.54470403e-11,-1.50460944e-10,1.59213288e-11,1.99193539e-09
115056,1747.75084,1081.22031,266.161228,3.74586083e-09,-8.25033849e-10,1.53342454e-10,-3.05701381e-10,7.3217513e-11,2.84168557e-09
115072,2476.25495,1344.93173,252.40682,3.30454257e-09,-7.68157506e-10,1.23150087e-10,-2.45378879e-10,3.58447295e-11,2.450001e-09
115078,3405.72305,1109.13206,269.658005,3.55541545e-09,-7.7348587e-10,7.81570417e-11,-1.55860187e-10,1.6797048e-11,2.72102348e-09
115098,2523.92225,1505.20851,280.285689,2.63098093e-09,-6.09850559e-10,1.06956047e-10,-2.1327039e-10,3.48203709e-11,1.9496364e-09
115120,3752.77902,1523.88429,260.811145,2.63422039e-09,-5.7978605e-10,7.0046795e-11,-1.39680952e-10,1.28107536e-11,1.99761094e-09
115126,4148.8151,1998.67725,247.784496,2.16936994e-09,-4.97547407e-10,6.95545467e-11,-1.38625977e-10,1.00923723e-11,1.61284348e-09
115138,1380.9682,1112.24495,252.553913,3.76871038e-09,-8.19731708e-10,1.92664629e-10,-3.83995241e-10,1.12382783e-10,2.87003084e-09
115142,4496.5918,1869.68561,258.751533,2.22575934e-09,-5.09580755e-10,6.1944621e-11,-1.23493057e-10,8.51247478e-12,1.66314263e-09
115148,1888.03534,1042.1949,286.89311,3.69539476e-09,-8.27288652e-10,1.39513709e-10,-2.78204991e-10,6.60080545e-11,2.79542288e-09
115154,3735.29231,1185.24819,254.211082,3.42230531e-09,-7.29649505e-10,7.10510714e-11,-1.4167502e-10,1.27433665e-11,2.63477522e-09
115158,1462.57766,1136.93667,254.607688,3.55233076e-09,-7.54004915e-10,1.71893461e-10,-3.42692798e-10,9.56797879e-11,2.7232063e-09
115176,2250.10401,1463.40074,266.74264,2.71909888e-09,-6.04621654e-10,1.15394512e-10,-2.30098726e-10,4.14970476e-11,2.04127006e-09
115190,3915.72967,1375.20481,253.798893,3.01918649e-09,-6.63880186e-10,7.00041381e-11,-1.3956766e-10,1.15816489e-11,2.29732443e-09
115210,4890.58562,1298.00516,260.962701,3.2650715e-09,-7.45659151e-10,5.98326033e-11,-1.19268445e-10,7.23727719e-12,2.46721379e-09
115216,4753.55448,1467.69551,264.788269,2.74959104e-09,-6.14314783e-10,5.68450995e-11,-1.13351402e-10,7.51665809e-12,2.08628662e-09
115222,3666.93911,1647.35563,254.1949,2.61321257e-09,-6.02082378e-10,7.93950839e-11,-1.5824413e-10,1.40210474e-11,1.94630219e-09
115246,3088.58943,1714.78125,273.978544,2.31272291e-09,-5.30531093e-10,8.62128103e-11,-1.71916724e-10,2.12935188e-11,1.71778142e-09
115250,4154.82733,1264.37542,259.934748,3.42575837e-09,-7.93767068e-10,7.28984134e-11,-1.45287436e-10,1.09327944e-11,2.57053507e-09
115274,1930.67469,1018.15368,254.70224,4.32442103e-09,-9.82726951e-10,1.56962719e-10,-3.12745726e-10,6.28144046e-11,3.24872548e-09
115288,4039.50528,1012.33805,276.21329,3.84999842e-09,-8.38257772e-10,6.66106212e-11,-1.32841238e-10,1.16134959e-11,2.95712353e-09
115298,2368.21126,1022.19998,271.003437,3.99679534e-09,-8.95429522e-10,1.19309002e-10,-2.37850644e-10,4.03108951e-11,3.02313507e-09
115300,1459.9929,1483.77752,247.775102,2.87915181e-09,-6.4115438e-10,1.84398027e-10,-3.67487591e-10,9.95063805e-11,2.15441425e-09
115324,2145.85242,1650.41801,268.268637,2.47229678e-09,-5.70597517e-10,1.26723068e-10,-2.52635782e-10,4.79513612e-11,1.82373791e-09
115336,4229.20982,1387.20396,292.407552,2.76557761e-09,-6.42073319e-10,6.36375143e-11,-1.2692161e-10,1.09840016e-11,2.07120419e-09
115338,2059.90652,1467.04954,276.379164,2.70028272e-09,-6.17744039e-10,1.28360436e-10,-2.55942675e-10,5.28155734e-11,2.00777201e-09
115342,4180.65677,1806.40518,253.40425,2.24890506e-09,-4.94052592e-10,6.26231411e-11,-1.24870234e-10,9.59593971e-12,1.70220132e-09
115350,2100.11322,1348.86258,251.82635,3.15359082e-09,-7.03598928e-10,1.32818121e-10,-2.64729031e-10,4.82656671e-11,2.36634665e-09
115354,2964.68231,1602.39762,252.256737,2.59435261e-09,-5.75018994e-10,9.12091162e-11,-1.81836599e-10,2.18054938e-11,1.95051162e-09
